PROD_ID,PROD_NAME
qbER6vKjSTuG2dMvs_23ag,'Avant Garde'
vT2YelitTZKUDRtFXzrNQQ,'Jamba Juice'
kjOx_XcgGG662y54qQAGOg,'Pinoy's Best Gourmet Coffee'
AEslNDNlqp6BHAj4VKRVfw,'MidFirst Bank'
C185HewDKhT0s6JmFFFqcg,'Café Berlin'
pdTK3jYUQQvkx2fPRYuZ7w,'Maricopa Farmer's Market'
l2Pgk6qp4yD53qLatgOyaQ,'La Casita'
XGliLPNGaqcYcBYP3X8Sqw,'TAG Heuer'
WDD7XBOwgPoXohbxDfIAfw,'Vegas Hair by Misty'
MrHsaby8mNCVMzn2AOQcTw,'Anytime Fitness'
0SqTP0E4qHApit7b3u-AYg,'Scotmid'
6ladeO3BO5kedHPCHvB67w,'Chapel Hats'
s10bPHjLAK5bvuK1_j3GsA,'Caramba Fresh Mexican Food'
AV5UNITA65DSNqYr_mhtbw,'FastMed Urgent Care'
1R3YOyuCQx9mDFeQmCq_gA,'FastMed Urgent Care'
UVkrFa97uGH3Qk9sveYFCw,'FastMed Urgent Care'
OyErwKi5ncjR6h-yk8yIaQ,'FastMed Urgent Care'
b2EmN9-mvKrJz52Y7IA60w,'The Scotch Whisky Experience'
iwbNjAyO18s3wfC2XKCLJQ,'Haymore Endodontics'
UGlXDK8BKOZCroDTJ8nPKg,'Elevation Burger'
rTrZcAyxhIws62yA_f4huA,'Adam's Pizza and Wings'
cNIZCgqvq2TL3uh4OtGgvw,'Kidrobot'
nu4NAoY6Wk9R0YNNamveBA,'Maxon Air, LLC'
pBeG9Udo3grZvyUsIAC2ig,'Mesa Grill Co'
haK0UcZoBP0ZEEpUbdewDQ,'Denny's'
xaASUpv4vl5unObUpk0xZA,'Vans Scottdale Fashion Square'
0i8RMtxA4U2NM_8TDZSHsQ,'WinCo Foods'
hp_zNe_BcfC5Y9-f49DKDA,'Brad Garrett's Comedy Club'
Y1R6IdwYOK9QyqUJ0nF30A,'Blizz'
jPDQBlL4-7aKG6N3P52ZYw,'Ophthalmic Surgeons and Physicians'
v9tFTgn4NKbUdvNp7aNJmQ,'Barkingham Palace Dog Grooming'
LyxSiIVP8umUymG7nYxM-w,'Armani Exchange'
BBDpTmMU9x5QSisGqV74XA,'Golden Nugget Shoe Shine'
WnJ9xlxdJwMti7blz4d45w,'CC'S Mesquite Broiler'
WFmsKiPN-1SaWO16XgpsIA,'Club Oasis'
aBYuw1pvpSHpfYTJVhEfHg,'Buzznbeez Good Food Truck'
vArp6D-Wre3Zla694T-_Ng,'Food 4 Less'
SfCTnnI3meuop0GqgNjusw,'Mindful Motion Physical Therapy'
b319NpJDGTzRYrWnaTciiQ,'Starbucks'
qgLWX-asIr0Se_EOitPbLg,'Don B's Steakhouse'
7BmhTr-znSgYECcv3bfvSw,'Zone Athletic Performance'
9kM4jVL4qL9Ip1tkWhtDLQ,'I Buy Scrap Recycling'
sYJ9cywKcVd6GEx8lrFTww,'Fiat Of Scottsdale'
lL80hrWLFIHBExzqr2CSwA,'Infiniti On Camelback'
rLCq4qcqtU1gLvBcxPrjlg,'M Sushi & Roll'
y5jAlZ1wWUXriUAeQz4Zcw,'Winchells Donut House'
bDSqqGGzbglvJ0HkIW5j4Q,'Miami Cafe'
ojisz00vtmRfIA_9VrLBaA,'Jason's Deli'
Q7TC68C3lUUMUek2xRSicQ,'6651 Customs'
HEeCg4i4xZZkx6e265Gc1g,'Sunset Cafe'
nZLnmN8flT0WRP2r7yDCOQ,'Right Away Disposal'
Y0v2Qj7Wq0jDI4rJMsdJsQ,'KFC'
usO0GycVQPwfaIMEuPPiFg,'Chipotle'
rgccE78IuuprhluCV4Y2QQ,'White House Black Market'
ZTiP-zNqMENWV_KAv9FBvg,'Mirch Masala'
bG9JkqOLQxQoZwMyRDZaSw,'Scottsdale Street Fair'
10i1FDOe-zrz1y9UvAMAzQ,'Tix4Tonight - Casino Royale'
vsHQpydCVcms9YqYzs0KAw,'Family Foot & Ankle Care'
FufAclo3man7qJlqu0roxA,'Francesca's Collections'
bqTyEM4IdEfXx4Q_xXIejA,'O'Reilly Auto Parts'
_qfZH26gQGCyx14pT9jPOw,'DruWest Landscape'
gZZ0GuvkaYVkpy3C4iyHBA,'Ed The Hotdogger'
iVTjo80DPO_ixEZfvTscvA,'Salon 89'
a12JKFiqBVyaUfTWNaAzQQ,'Atl Wings'
VK7M18Utdl9lriLFMyR_5Q,'Scoopz'
WEUgyNNslbwhqYgku8Gt3Q,'Humble Pie'
FsRAzLD7ipg5iez7kY1b4g,'Papa Chevo's Taco Shop'
JeivzPg5TV_o5ZgLBw-hXw,'Cool Gelato Italiano'
ftNAvqB60nsMbs1Cr0moXw,'DJ's Fish and Chips'
JMPT3VyjynLl3WNgFLjV8A,'Boomerang Baby'
BuEEN6mA_par9FcmFlBJwA,'The Fixx'
E3R1_fkqpZcEH6PZVqoIdg,'Pizza Hut'
aKTBMAgALfgqqfOWwCeRMA,'Harbor Freight Tools'
n_x8rupE9lehNAXQVZFYng,'John Varvatos'
8DUPgXMlfLBmbwtP1WtCdg,'Howard Johnson Old Town Scottsdale'
LDvfJ8qo2njU9KY5gNMpyQ,'Tropicana Pizza'
Vq9qSHZLWSqCup6DFXOAqg,'Airtime Cooling and Heating'
oEvKefEkMhs34b3SZ0yWeA,'Razwan'
rXrCQcs7NOcOhpBFxjDkGQ,'Starbucks'
HjYYjiNARaxm8ri0oykJjQ,'Sol Yoga & Zumba'
yk4blU7jH3SzqEXnPh1ovw,'Paramount Plumbing'
yLzlhJ0Yi1MvFwAjtcXVfw,'Snap On Optics'
DExGDWV6wZbhB4t-tYoRhQ,'Hawaiian Style Poke'
ZWWx_pHJHcIcAqeN0-e8gg,'University Of Nevada School Of Medicine: Family Medicine Center'
vkMX3xZJIcc70theX3zkQA,'SOS Pool Rescue & Home Services'
vivmVfxNTEEPVCjKE0fCvQ,'Turkish Kitchen'
eOcfZE5O8lj5cCCAo0lYwQ,'Starbucks'
APdexpcdRxLpHvm4zfFdSw,'Costa Coffee'
XIbxxt4Ow5AkjbidMpnQ4Q,'Horizon Park & Community Center'
9h9_DofONBRki2GyX4nr6w,'The First Vegas Burn!-The Flames of Change'
lWXSVJG6c9FZNCa8KrygJQ,'Round Em Up Coins'
NSYDQntGGo9l2u-7ugeiRA,'EuniQue Tan'
B0HRw0HaG2_NpfaDJgXR5A,'Potato Barn'
RO1fBofbml7ygeY2AiWFYg,'The Daily Egg'
X6iYLA7Hq7v9_A0A8OCBwg,'Tea at 94'
ZsnhXcUPpDzjTablDJOHew,'Cash For Gold'
yHbDcduBtCi43JpfdScC6Q,'Bunna Coffee'
XJc9Ueb3avGpYaj5Ll92hg,'Five Guys Burgers and Fries'
cIvhF0e7QZ9WbBUvYaEckg,'Dana Realty Group & Property Management'
eDJDxHgD4U2e0vb_-9wU7Q,'David Barton Gym'
TmTB0Nel-U_zOr04OTUreA,'United States Postal Service'
ISHaYZ4DnLwzjHYW3922NA,'AZ Auto Air'
D4kErYu5HpKJUOOYBWc_aA,'Verdi Restaurant Pizza'
4bi6m2WWnSUnQzR4xLF5BQ,'US Airways Club'
zEJxugenoiGFQ_ZZUVPnAw,'Chen's Oriental Cuisine'
RqhDOGx1_9tejkoYAOEHyQ,'Starbucks'
6Tcz5-9bxZHJ1AoGiPxC5Q,'Lift Up Garage Doors Las Vegas'
jLFh7oO0GlsfTD6rJ7TzSg,'Durger Dog'
JRFm4zOkJW2L0m4TsXBJ_w,'Five Guys Burgers and Fries'
bbJ1RSUNiUaHfcR8opg88g,'PING Golf'
AsG8nSao06dsbFSFwNmRUA,'Ambassador Fine Cigars'
AlPrGVMUycQZKhO3aV9Twg,'Jiffy Lube'
ZoyAoSEuihp9XDJrFrSgfg,'Wienerschnitzel'
J5CQnaISe-7fsrZAUyvmXw,'Milano Espresso & Smoothies'
84T2HrgUxW8hEBhZZhM3Rw,'3pm Cafe'
rf8xG1C19UEqosPHx7GnLA,'Las Vegas Cuban Cigar Factory'
5niUestkeI0tBcBAv4SyKw,'Pita Jungle'
VetdtmEO06YDzo0mjGNYWA,'Sure Guard Pool Fence Phoenix'
VDEaaZcoWAZee77SdF2y0Q,'Dolce X Change'
m7oHviLGHLSNKygL_W5BYg,'Subway'
ubbRz3ExRby_plYD0VdlrA,'The Liquor Outlet'
EwHIy2ciDTtmlj7lpa9dng,'The Arena poker room at Talking Stick resort'
1Yk0R0gn37TqscXdt2NJew,'Las Vegas Metro Police Department'
22W_FcM0OO0wpTNae5sRfQ,'China Spa'
CzU3wL2370fds07b4uQlTA,'Waltz & Weiser'
KfCpor5zA-VKVnwbo2lR6Q,'Lotus Thai Kitchen'
25cCnPfbVdYWNhbFLuwiYQ,'Chutney's Indian Cuisine'
satUls0f8KqfXkKsdMfaWw,'Cowgirls Bar & Grill'
GVMidChGCAJiqtfKhiF15A,'Monkey Bars of Phoenix'
t-GgSYuw4VQU_9ZcL9_zGw,'Topshop'
BAcHDfxn992Hxwz4ghCUtw,'Simon Med Imaging'
Ra1-tcivgZ8rr-Ul4fDP8Q,'WinCo Foods'
Jy7I-9bCbh_FK9-xrGZjHA,'Papyrus'
JqEuOIuAlx_aRuWedSr9dg,'Flight Lounge + Bistro'
GDXPlGpDGALcKNRpa5kMqw,'Dot's Southern Kitchen'
RzqrPrg6tKWQg9g4Zg6gnA,'Caffe Nero'
cNHIrTrm_Zfoo7oAHLrH9w,'One Stop Voice'
Fek-Wu2bXWMA6xt4RmOsrQ,'The Joint ...The Chiropractic Place'
GzxTmQiiTRpdyPxqDOG_wg,'The Station'
1B9neDCPR4A3W0UWexjpPQ,'Hair Of The Dog'
fsuvopNXyxkPHQ1V9h5byA,'Zehrs'
QujOdEd9_24YsQbVcwwszQ,'Rev Bistro'
IrICJMK0sIzgTH_FUImihA,'Agritopia'
teifdsiAtxv7Vf1SmokvvA,'Q Up Barbeque'
7EmNBwzrv0g0QeT490FJ7Q,'The Glass Shop'
w7wCiIgd0g8bw3HoeaI-LQ,'Peak Performance Real Estate'
sq7V5eg-popqM5xAJHFvlA,'Rite Carpets'
zHD-_h3e07_dPrSfBjx6cw,'Ritz Asia'
ECtNex6ZbLy6vJahpP_pgw,'Paul G Studio'
hHl9OBDmRxcLljTZeXx86A,'Styles by Eisela'
Kw4w_bdSmqnN-rDniew0SA,'The Vaccine Center and Travel Medicine Clinic'
dXdiyuvkTrn2YBGLU8HHog,'Cigarbox'
nOsTpQeQLMk-pRHcFoZjBg,'Francis and Sons Car Wash'
VDc-rdcn1xnpOLb3eMpO3w,'Liquor Villa'
hJewvCU_79hJzO3Lqt6ipQ,'Arizona Orthopedic Physical Therapy'
PKsKX2jtYRJElrMu7m-54g,'Blackwood Coffee'
P9JYzGyz5FOmxnwith5yEg,'Artcafe Morita'
VECFUtkP0p7bk1Dzz0ZQgA,'The Spa at Red Rock'
iuwv-s0X3h-_BCnzsX2hTA,'LA Fitness'
k_ncWqy33ziPS59XNDXL3g,'iBeach Tan Gilbert'
Dm5K0Zvw8mqrps-jFjgIaw,'Palette'
9vXfiGOnlPsiEE3PotbHcg,'Downtown 3rd Farmers Market'
r9Wn2ejkyYNfi_iau7S0Wg,'Hangover Heaven'
pXTwSV_zMOJZ0S81XA-O7g,'Daraa Halal Market'
0iJwRM7cw-LIdI97H4nDSg,'The Zoan'
_CIodPGuvPP2khYkDk1jKw,'Taqueria Los Yaquis'
RcHlO31-LK8w7uFqr3vHHg,'Spectrum Dermatology'
7DJsdAOAc-u7uxkKirxCiw,'Empire Doors Windows Hardware & More'
lYHtM6dU7zXvpRTvmuWtyA,'Lawn Gnome Publishing & Bookstore'
m7lC5R1EmoShQDhZ82Zjpw,'Dunkin' Donuts'
ngz88jpEQMhkI5RUCPaXAg,'Harlan Sparer'
xBoD1t4EsU-cHxpJqqjhag,'Camelback Automotive Repair'
SK77jbqCpIv_lwwRkhq9_w,'Genghis Grill'
WcZQlGjf6-ixY8U51vdJYw,'Majestic Park'
BeE6WJbQMNVAqBG49TLsWA,'Kitty'
8UgadStqK8dTj6wRLg3CsA,'Asti'
WD960AVhixDt-891wf5SUw,'Vegas Flooring Outlet'
JwZE4e5TD9TR8CfIXVDxbQ,'Earl E Wilson Baseball Stadium'
ZBzSjWcsBj-1-gxV_09CGA,'All About Catering'
f0syAdRpCU8Rqwb3dysmOg,'Chill-N-Yogurt'
Pk1voPbCxrEy-laDpwNXkg,'GameRV'
UTXq5fYPfWHowOaxcBYWCw,'The Castle Cafe'
KzUNJT2feOmaecSZ44-fgA,'The Hunt Las Vegas'
JHdstJ_E6A8eXX6RLPimgA,'Norterra Animal Hospital'
nREHMbIzWdfWtOh4l1bT3g,'Golden Corral'
mDdqifuTrfXAOfxiLMGu5Q,'Gordon Ramsay Steak'
-ijqzP5H4UCk2CEa6RRKQA,'Sports Authority'
6q4UCDeSOami_nWKge8z3w,'Ursula's Piano Lesson Studio'
1cAgpvo1bb0TtVeCTaj4wg,'St. Rose Walk-in Care'
saON8-nDZi5W64u1xGtmPA,'Khyber Halal'
hDHYbekIzW-M5tljy1IP1Q,'Sushi Station'
UBUrgCQa5uldv_gZRgpxWg,'Wink Lash Boutique'
HXw8EgmDFKnoJhD_V8N4lA,'Ecowater Systems'
hLI0MPZ-US4BP1pa8kd82Q,'GC Tours'
VUqF_5wcSKJt39z8pDVw1Q,'New Solutions'
oIlIEikphayvFUywAwBFew,'Lombardo's Gelato'
iJLs1eO6CjqJQrbahhrKyg,'Make Meaning'
cIAd1K3INw6se9MX7Usi7A,'Corleone's'
wdlgdlZha_s2dUrm26siLw,'Lee's Discount Liquor'
CFdPTWukph1ownRkLiglJg,'Jesters Mexican Grill'
ght3bQhRGx_EHScga-Hiqw,'Jiffy Smog'
34nltPUIBYKs9aQt9pohLA,'Elite Automotive Finishes'
7VIndhfawYR_zcOwoVoLvQ,'The TV Shop'
7yip8dZpE55nu-sdErpb1g,'Ruffians'
SGhg_FNDxRPKaK2ztWDKlA,'US Post Office'
hMor1nxrfYKDW-AtQYytgw,'Putters'
UFaKyqJoYBSsvcK-Xo--mA,'ABC Locksmith'
Fy94rZs9B_XS6YRCRjYIjA,'Fat Willy's'
B7HamBQUz8za5G_qua8Lbw,'Fast & Friendly Car Wash'
_mSTrszmo_4ItK3knUKHVw,'Cloud 9 Detailing'
ps7JkZhgt4hdJc8edrKo7g,'Rebel Gas Station'
gWj7jkcHffr6PapiKgLXrw,'Pedrito's Taqueria 2'
A7Ql7MGd3PeUvQx-knr9HQ,'Hibachi Grill Super Buffet'
jcl5JCUkIPYatAtxTNvIiQ,'Matt Smith Physical Therapy'
KXx5qUj5eevUAma8XEZzyw,'Taste of Ink'
G9U5oXrmpRSiD7kZXCB5Eg,'Granny's Kitchen ...... Soul Food'
MLAnvEcvDfOWELHUN_0xEw,'Nimbus American Bistro N' Brewery'
OYojyORVUWRmUl9NGwYCjw,'SunGun Airbrush Tanning'
mfeI5aACFj3DMvIfz3BU0A,'Fresh & Easy'
haZnWL1vUDPPmo-2E65H1w,'Allstar Massage Therapy'
Fm1Db2rmirrHXoHJgfErXQ,'The Rosehip'
-5Kr1_e8SKMjV6ujWKT57g,'702 Housing'
yIxGRxZeBo0Y9pdrvYNvZg,'Express Roofing LLC'
Y5IGrS1bgG0WdP4td8sz4w,'Empire Tax and Accounting'
pSiT5ojQ3U1b7CXSyU7Z0A,'Frederick and Sons, LLC'
5MZrOEUD-L2B_v8X-ZxrHA,'Smokin Tony's'
uU7lkNVC-XddrIPol6wbSA,'Flavor Flav's House of Flavor'
kIMsMdtnjrY24A1WCKowYw,'Colonial Air Duct and Chimney Cleaning'
k6NvbnuL-LGnzGxRKWAXCA,'KISS By Monster Mini Golf'
dJ27BY-i0mX0we8vKD-r9A,'Plush Salon & Spa'
X4COaevkbA5Wg_iRyos1BA,'HealthCare Partners Medical Group'
milN3od3OZa1UPTdBpgAuw,'The Venetian Showroom'
4ug6laevwkPiMhDze1Z0_w,'Shoe Palace'
sjRw6FdK2-jlOOfQgzqkOQ,'El Pollo Loco'
rsgPHRYl8ciqeZQYCmmygg,'Heritage Park Aquatic Complex'
Z6QAeL9nUlwKvps_MYf3rg,'Brew Lab'
4XkvAewGghqS-dxTTv-dFg,'Carl's Jr'
OzjH5jba15ChFFeTMWvgRQ,'Arizona Driveshaft and Differential'
ChX5Rf__-eKHM5RPx4ad-w,'The Flooring Factor'
4bsN1wydh8QPKMycy4a7zQ,'The UPS Store'
A7vLZqrvZHAPgkQVMKLVAQ,'Protection Termite Control'
Fqsw_Ot8JD_7nwn95FzI0Q,'Le Central Lobby Bar'
44WpiOajXnzhdZ6So_CN1w,'The Felch House'
dM0HMUpW89okNt3MgGJ-lw,'Fuel Café'
gYP-NT-Exxql1mBludD9UQ,'QuikTrip'
GA_JmCGYlAQ30JVs9TNkFQ,'Bank Of America'
wF4FeAIFZUyyhNiaKKNXEQ,'Szechuan Cuisine'
YJwtYZ17Dm11H0y9VoudHA,'Lobster Chowder Company'
8KSK12p77qHb4gvN6DAncg,'The Polish Room'
urQbX1Em3isvGpX2S2Tw9A,'Taylored Photo Memories'
ACuPUjWLfhaJ9KDNVQun5A,'Wahoo's Fish Tacos'
8ZFPlegggez_VSoBoqRFvg,'Andy's Barbershop'
JsMGbMiJC_0J4lnXiwGbqQ,'Hope Church'
H1mGrkK_HwxAVKbcA1Izvg,'Relaxation Oasis LLC'
ca8icAKH64HNYg8ADy8wMg,'Fat Daddy's Ice Cream & Cotton Candy'
9Hi_CpN2XzPsGKCKu0S34w,'Nails 4 U'
mwkdmPr053cHNBBwBHVWCA,'Lisboa Bakery & Grill'
PpCWs2toMmrWDWuXR5nu-g,'Mega Tom's Burgers'
LIuqaQ8nW5kLrZifqU__cA,'Pulp Fiction'
XPGStJdtPXcsqVvJ1KRqGA,'Dairy Queen Orange Juilus'
1EPf4WwkjSVMN0VvtfgZhw,'The RoomStore - Goodyear'
6wdnVxUD8VTtwhe2sjcZ8w,'Circus'
V7aioE9U07XdJbLCpllxEw,'The D'
ZYC0V0cbsrH3Mjhn-68qwg,'Ernesto Real Hairstylist'
fGZEYvCzqAiQEUYUMiq97g,'Fresca's Mexican Grill'
ZfFuOz9VhNTUo8H8FwDDdg,'AZ Endocrine Institute'
Dudo6kUexr-ZJK06R3i6Rw,'Chi Town Dogs'
n2EI-jfxW83NtgnsCv39Xg,'Extended Stay America - Phoenix - Chandler'
6M6K0ZpcLFQCDCRL1_EDBg,'Time2tint Window Tinting'
XjGFroEU-9Rct-3l7ynnHQ,'Blue Burger Grill'
JKidbi-Znga807jIFkJM8A,'Vista Del Camino Disc Golf Course'
2pODeDkLYUSv0BBVkNoB9Q,'Fib's Fine Italian Beef & Sausage'
pv2wNgP_j08nncFMWn-v_A,'Papago Park - West Park Trailhead'
iMyHBU0QB7MvTbpeK8tybA,'Superior Court Of Arizona'
FELNkhDmiS-KO0TcxwU3Ew,'Einstein Bros'
WbGG_Q6kefWOr000oLza9A,'Beauty Calls Nail Salon and Spa'
BRh2_fmgsFF2Ce0XuyJq2A,'Glass Now, LLC'
eEwrS4ZbzhSn0HmD2bZiQQ,'Glockmeister Phoenix'
Y4-pwu16Ld7aE8bpC7eCKw,'Courtesy Dental and Orthodontics'
ZpO81cUHZ7GQAs9RdwIXcA,'Elite Grooming Boutique'
SB1sBTk1lxmVZU1aKHMyYg,'Palm Valley Womens Care'
Lg9soH3k5jAREqksu5gLtA,'Cafe Musa'
E-03dzJofAhCNlw1so7HaA,'Fix It Wireless'
-YYlBL2gDXXIahbkayglvw,'teres : A NAIL BAR'
tWUelaJHvs8xY6Kd3aemGw,'KK's Photography'
l6EcX0blOzMqHWSdTHXLLg,'Carmine's Pizza'
Vm-3z5OZ3acJvuWG4V1KyA,'Good Night Pediatrics'
msG4hcX_QcP-vG6IKE_9AQ,'Edinburgh Indoor Climbing Arena'
dRejAgrPIwD6AcykS5Re9g,'Cherry Berries'
YgJIy3afkAThasjJ0HW6Jw,'AZ Differential Specialists'
zcaqnIty7lIb123EeUzokQ,'Pet Club'
4VSP4PlU1r09iSC4BLr6tQ,'Songbird Coffee & Tea House'
7kRQLapIS81Fw5l8aQo2aQ,'Pet Club'
UdiM_geZR_dDNktgIMbgWA,'Modern Receptionist'
ZptUtawSO356NiP7Q6Vwng,'Pet Club'
1EznjRSmTFjPeY80ybyyqA,'Linder Dermatology'
8bBAR2YOm8_e-xvYigsciA,'Cynthia J Price, MD'
Va8jxsnEfTK62Us4ehogog,'Studio Santosha Yoga'
4Mp8ALc5HCwV4nJTBJAwfA,'Optic Gallery Family Eye Care'
nX38puAVP3qV7AjYANkObA,'I-Naba'
Ky7Gmxl6znpwDtG7hjRtfQ,'LiLi Nails'
CxkJUY3ilqF8TiJgzNhU7w,'Pet Club'
AYS-3osDnQd1M304TlGOaQ,'Urban Grill'
qgsDBKZ4rFSa5ZrDFDW-7g,'Om Threading & Beauty Bar'
ev8vAH833VRrhTKmj7ruSg,'Downtown Locksmith'
Od-OUWnB7NQdFPSkAAdQJQ,'Subway'
w8y1dQ06MckD8_fJvP5jag,'Quick N Clean Car Wash'
P0Bf-1S_A_g7IbdGuAnG1Q,'City Express - Sinclair'
2uzS4XkBJdHhEkc6n2B8xg,'Cabo Wabo Cantina'
57N7d4EqjNQ5BhfG79czXw,'Off The Grid Fitness'
1sEn8LoHyKBhST9pGrDpuA,'Jacqueline Weinstein'
swBQU5039wQntoFcaDXRtA,'First Tramonto Cleaners'
v11wtoKy5sKLAdi8355MKA,'Five Guys Burgers and Fries'
HDTnHO_C9e-QHuEYt73kHA,'Enjoy Sushi'
dCG3yFem4oGjZoFgjc6X7A,'Hop Head Beer Tours'
L1RRjvUedzoKkFcOJSv1fQ,'Cabbage Rose'
-UTNAt54BLjMnFJWLStwEQ,'Banfield Pet Hospital'
OgyMmLfc00rHvaAZ6GWmSA,'San Gennaro Feast'
qNbyh1t6inpdt7s5S9noWA,'Days Inn and Suites Tempe'
GRAttGYtkZtLthgveKDbBw,'Fabulous Cuts'
1ZyWPSnj0wZmZ8SogGrWMA,'Mo's Race Day Cafe'
JJFQjoWwxfp5W4mPO5rzOQ,'CPR Cell Phone Repair'
aneorctabCUXJv5hP_a7DA,'Bare Escentuals Outlet'
nEnssmij28obbbOiU5kURA,'Las Pupusas Restaurant'
b-rVzh2NtjsqL7JJ_dDf0Q,'Travelodge Scottsdale AZ'
cZbnFTHiXZ0653cypQX79w,'Lee's Discount Liquor'
H4jTBgJpls47PBr8IPkWCg,'MWM Auto'
1xoBnMmR1KqHFnDILTqAQA,'Fresh Donuts'
nqWx4catuQFxJAP6xa_NGA,'Red Mountain Renovations'
7NKBHVMIjnsO2OmcAfsC_w,'Aspen Leaf Frozen Yogurt'
noOxyjorOyYQpWNwL-3-FQ,'Secret Garden Skin Care'
2sWval6Zz4qugjLUQc5I5Q,'Asian Garden'
5oAN-BHWevt2ndiFqcJGSA,'UNLVino Wine and Spirits Tasting'
GTvzXkfls-3yy2TduIXgDQ,'Nextech Repairs'
DvramQmJGDa9M1NgYrQiLg,'Sunshine's Motor City Cafe'
1ZrdZA3vqoILZ8DQU0BJPA,'Madewell'
7IRpfmYrBHZfYfdTe5hsNQ,'The Great American BBQ & Beer Festival'
sFPuFr5P2y1X7QYESzxmdQ,'Wisconsin Division of Motor Vehicles - Madison East'
VTV_xLTBTn8g4a6CnSum0Q,'Firestone Complete Auto Care'
lP-SAtl04wx4dCxqY9SKKQ,'Silver Eagle Locksmith'
CDgv-AEDqc_VY1Uj9fZLXA,'Harmony Healthcare'
khR8M4dE3uywb7bbjn176A,'AccuPro Inspection Services'
itk__2hEY8FRMkO3lI1kag,'Little Caesars'
pw7Ri54ONnKzSr3p3h1lMA,'Simpo Sandwich'
5KvACngWeTw2j3ZkxzSPuQ,'Kelly at Santa Fe Hair Co'
ez2kJbLFx8ad0zdPdJSA1Q,'ENVIROPRO Group'
OIz-ANecBe-GOZVZZUHSXA,'Sugar Bee's Bakery'
rt24NyS0mvkZ57ang3ye0A,'Makeup and Fashion Couture Institute'
yQNORH6ompeQdmcFg540WA,'ChromaTan'
XBjLh_dhFHcxiQ6tX7Z9jQ,'Canadian Air Heating and Cooling'
h-XjRidGcOuQ5erP4V166g,'Chicken Now Venetian'
4ic-c1LquBiT0IuvKXuEyw,'Texas BBQ House'
aVYFrGg51X0CD813ZkAb8Q,'Dora's Kitchen'
6StqQK7_shwJWW8LuBkCjQ,'My Auto Service'
ihAhpMrQCXoKKWXFtUKQbw,'Puddle Jumper Pool Service, LLC'
PiVhBBLecZSyTcDsgGKyWA,'Battle Blast Laser Tag'
7k1qep1BS089vXWjo74nbQ,'BB & G Electric'
fDYHcLdmR5WbbhVdXHEkKw,'Arizona Mirage Pool Service'
fTVI61ab7m4nlDafhL1HQw,'Starbucks'
WrLValJaLR6meZPoyqNIIw,'Jiffy Smog'
rrYB5mspNa2C2Z2eLqCGag,'Gerrick's Custom Exhaust & Auto Repair'
rYpWSmb9IN33td3VS1SHSg,'The Aquarius'
iSpC_wAhfK8UAncSIFdbOQ,'Moonlight Car Wash'
TQtra193V7THbHoO--le8Q,'The Apple Xchange'
dGMk9Rg32zHoYBKI7zPsrQ,'Kabuki Japanese Restaurant'
ZfNsigXrgVubRpyQXowkVQ,'Francis & Sons Car Wash'
2XmS09dl3GT_WknqS9hTVA,'Booming Spot Mini Pot'
HZNx0xckvT1wAhjaAHUw8g,'Anderson Institute of Music & Performing Arts'
030ScltAqQYE3ZA3AkIz8w,'Gilmore Cliff Shadows Trailhead'
XoqYGFizjsezN8Ck6_3waw,'Happy Tails Dog Wash and Grooming'
54aw2tX7LQmxiU2DOZxdUA,'The Loaded Cupcake'
ZTuzUMRsaSJpMRqeu0_eag,'Shine Coffee'
6mgVjLcSIFefAhtVLF4xnA,'COOK Morningside'
pM8Zbk4Cq1cyrPj-lswIYg,'Morningside'
Bf5ve-QMvbUh60At3TPLGg,'Dizzie the Balloon Artist'
n3I9E0K7XG2BEABGiwfOqg,'Jamie Kouri Makeup Artistry'
VijbjJSqgZXQzMaf3XRT7Q,'Kyle Vaughn, DPM'
mrGv53Ita3HysOXTONDTlw,'EA Sports Bar'
yZPjfOBIzjPDz-kHf2USeQ,'Smoothie King'
4FHj1h7Uyz1jHH5moXI10g,'AutoZone'
nhskFsiHK9Ezqs2-Nr7DNg,'Daniel Fernandez, LMT'
GoBCFhI7Qz5vi6eetXA7Lg,'Zero GraviTea'
8FnivFJz2rtxD7F1Z1y38w,'Nevada Nails & Spa'
FPYrUmhC-KDPQNPFr4yLpA,'Sonic Drive-In'
lOcNxXXMkae-RORv0qU6mQ,'Aviano Community Park'
nC8xmUM98souIGyle7Tbuw,'Amazing Kidz Pediatric Dentistry'
8Fx-K9dIZz_buBZcEvkeRw,'Social Tap'
H1dXGiasQM6astnc4ggL6A,'Java Vegas - Gold Coast'
GpH5UZzFs16zb4bOWcPVrQ,'Sassy Chic Salon'
gWP6ofoyTbK0SZj1i_XqNQ,'Winco Foods'
rZte6r-WgfXowypFXyw77A,'ShakeAway'
V23hvRIXCoCq3CNhgTweTQ,'Chipotle'
U6imYlP52NIIGaTAI72i7Q,'Emerson Fry Bread'
mqJJ-gm5ICXxJba7Ebaqpg,'Rod Stewart: the Hits'
m-A_VpcQEG3WGMTY2MGAkA,'Vy's Nails & Spa'
LgVMnO0LjnrB9sJQ3gldgQ,'The Best Little Whorehouse In Texas'
s43gGhSXslVP3v_0WsSHeQ,'Brazilians N Brows'
QnkZAOknuABpuUdAoN_d2g,'Ol Skool Kustomz'
ISt8fQEm3Imeu7IIhB7s1Q,'The Haven'
92Z2b94IO-ovEUmrkzarMQ,'Mashisoyo'
ZwDkcflfYvyczQ7t-b8-wA,'Cafelatte'
