USER_ID,PROD_ID,RATING,AVG_RAT,USEFUL,DUP_CNT
-hwN2juKYn-KTxa2WBYLnw,X47o6R2rWiqGqvBtC7VS3Q,3,4.0,0,0
5BajLT3XwGW4OrIGSQJT2g,G1qUGBNYNS220jKlPAlFsA,4,4.0,2,0
MQPvn-sKbAqLS4tNtb8t1Q,UgjVZTSOaYoEvws_lAP_Dw,1,3.5,2,0
oFhtzLhXS1iENWoBMdWk4w,xm1RtU63jxjYsm-7dzGaZA,4,3.0,2,0
tIj41Kloa1EkexTiyBI9ng,ckLRf3lYn9DxmNxd-mu2yA,1,2.5,0,0
kLJsqZ3nwA3DBRd0tmBR_A,X47o6R2rWiqGqvBtC7VS3Q,5,4.0,0,0
xwxPlE8loNB-s2cBe3G42w,MKsb2VpLB-0UBODcInDsSw,2,2.5,0,0
no9odAfwocTruGYGNUVcIg,q8fD82us6uuGufvI44NoAg,4,4.0,2,0
pXTM0MEmK24EO1NQK8zKMw,x7pStpT09Tdc8d7oRU0Tmw,3,3.5,0,0
DBp9UzN6WyaFhqzTn7dXIw,uga5g16PncJOtY7Sc3A05w,5,4.0,3,0
5LjvPOiixP8e_nZEfiBtVA,SKLw05kEIlZcpTD5pqma8Q,1,3.0,3,49
Hr5EjzXbj8osJlE-ZZlIKw,XrzTVrJAjs0yYLvhFI9vkQ,5,5.0,0,0
N4cbfISlDLaoWehc2aupmQ,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,3,0
q2_xNGF6nhsOoD2NpOa5dg,uGykseHzyS5xAMWoN6YUqA,5,4.0,0,0
dplaWX2Ud7lCGDfcScy9BA,ZW2WeP2Hp20tq0RG1NFkoQ,1,2.0,2,0
fFKjBGY3qsd2_FVADHxeCA,q8fD82us6uuGufvI44NoAg,4,4.0,1,0
0QH_h9h7tWUN90jrJhw1fg,MBQc_jlZ3nlMOZy7SUM_5Q,3,4.0,0,0
8ITVDdfK07owxCA1x878Vw,IEmqrFe96NOhU07TA0rZdw,2,2.0,2,0
AC4-bAcxK_E1nwUPaYYqmQ,koRLvzIl-4fCybOIdk56jA,5,4.0,0,0
L-cexm4-3KDqtL6kGfjzBA,ShEYKerTwb2LSORE5o_s7A,4,3.5,0,0
ETDXMtzoBIkNwapDqiAWCg,suQyHycqv8nA7EualcUB3g,1,3.0,0,0
6SzVnxe4jK2V4pfrdpVNbQ,q8fD82us6uuGufvI44NoAg,4,4.0,0,0
lWvnozTHpZ-tfU49Fqz-OA,9brW55Vzyi3ItboHWfoepg,1,2.5,3,5
LmbJD2GU-FXYhYoAeOWhxw,c5awCF5eu0ZkxUf_i94uPA,3,3.5,0,0
oq0sNYxNoJh1hQM9QrG4PQ,6oDZ78JiSKjXVLcurCpnhw,3,3.0,0,0
aoDM2oE3P4dNoFDKRljVkg,ShEYKerTwb2LSORE5o_s7A,4,3.5,1,0
ae-liuNOw35td5AU8uOG6A,rdAdANPNOcvUtoFgcaY9KA,4,3.5,0,0
gQu-piYPLc3sUgnd7sVbwA,ShEYKerTwb2LSORE5o_s7A,1,3.5,0,0
TCqjsTEPFLfjdCxI2Zq1WQ,oLctHIA1AxmsgOuu4dM6Vw,1,1.5,2,0
GCU2CIieyi9qxdQ_3FjXjw,eptljN50_4BpIwc2Op_A_A,5,4.0,1,0
1g3MBbRJyyhz5tC2Ayc3rA,q8fD82us6uuGufvI44NoAg,4,4.0,0,0
5oiKV8sHdB5dEX88OX67YA,Nj0vQjUYjaa7qbvZlEr2jQ,2,2.5,1,0
kdL6ldI-ZqHapKrMw2CEFw,bMnr4RK5HEFvpuuxB5xRoA,4,4.0,0,0
Vlrz2550Kg76C-6PBRZP7g,22UfD-4PEOgXTr6sev5McQ,1,4.0,1,0
KtMOMSqbd1Mk7PbDUQ2CfA,KW6HejC-67KSL9J8Cz1dSw,4,3.0,2,0
SvS7NXWG2B2kFoaHaWdGfg,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,0,0
URw2mP76_1JQFZXKAwda4A,G1qUGBNYNS220jKlPAlFsA,3,4.0,0,0
l_vRCjYILaY9PYWevubPwQ,LRKJF43s9-3jG9Lgx4zODg,4,4.5,0,0
P1ZucJ5-JS8JtOmpRqr-lg,bMnr4RK5HEFvpuuxB5xRoA,5,4.0,0,0
0iPA-UDoxZzA-HCByswY8g,_tnYCShXuDlXjNVNctTkCA,5,4.5,1,0
SqAgrmuR0GtkoJQeGT1S_A,SKLw05kEIlZcpTD5pqma8Q,3,3.0,0,0
BMoVnPGnN29C1lf0zh9qmw,yV-eB-pQVeWE7W-WPC8BUg,4,4.5,1,1
kYGPt0kFvkc1ItH3G_dT4w,O16EckCLtNoA49hewGht_w,5,5.0,5,0
Tz25bIMplXd24Lmc-lr8pA,eptljN50_4BpIwc2Op_A_A,5,4.0,0,0
jgDdaSrlmpCnG3fY__qfUg,koRLvzIl-4fCybOIdk56jA,5,4.0,1,3
Orf6p06pNjMHuPXypLbn-w,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
rKQamBVdVY2SXTDDKImOAw,u2suyhwZNjBkGDHKQ2uJOA,1,3.0,0,0
-XnKJ4tIT8r9R5n2DHPPWQ,MKsb2VpLB-0UBODcInDsSw,3,2.5,0,0
rU8yMhWdCQLx2lUwxU8uSA,77ESrCo7hQ96VpCWWdvoxg,2,3.0,1,0
6eDMcGz8_plGfURvXmVUFQ,Wn8NhS-L1ck6jbTjX88Kkg,5,4.0,0,0
XvQ6aCBfxP9QnWSZKifhoA,c5awCF5eu0ZkxUf_i94uPA,2,3.5,2,0
NjeI7eoeLWndPI0zYFZMHw,2pmMehsVKnwhgWPSOxrkjA,4,4.0,0,0
phqg9sFvGXd0kwTXAk6vvQ,mbtGl2I2A2To-8jiggN99g,2,2.0,0,2
6kp815UUjK--ukUjmDlSCQ,OC8AUJshLVimn_-P_INvJw,2,2.5,0,0
CfHKRE1PJL2snv1ICGhgeA,koRLvzIl-4fCybOIdk56jA,4,4.0,0,0
hJbhbqg-x3TFzhvqqwl5RA,Nj0vQjUYjaa7qbvZlEr2jQ,3,2.5,1,0
zxRhpU-ATbWKcDLEsFfT0A,x7xS2DJvu8klyNzcpN8QHg,5,5.0,1,0
hhVKwwMkejIS9f5_OILtBw,rdAdANPNOcvUtoFgcaY9KA,1,3.5,1,0
yUkWGeu4B6OGE-7GNlYrjA,koRLvzIl-4fCybOIdk56jA,4,4.0,1,0
idQx85xfiIm_SGTnDsaXcQ,_wZTYYL7cutanzAnJUTGMA,5,3.5,4,3
zKTQ9yo-yxOeR6Q3Av5_yQ,B0Vuwn6Hugc-0U5n31YBfg,3,4.0,0,0
Ma7C776hT5ynLXqiqGbD8Q,q8fD82us6uuGufvI44NoAg,5,4.0,0,0
jqMa8QhylASA1HT_CG9RyQ,MlWXHxdbIODf9GUcvUTfGQ,4,3.5,4,0
_cOXx98-ZiOgxjib-ZdYGA,22UfD-4PEOgXTr6sev5McQ,5,4.0,0,6
_xf2ECTRftPV4bzK4mGYEg,UgjVZTSOaYoEvws_lAP_Dw,3,3.5,1,0
JdK6sep9Ms3SqVOaryqkGA,MlWXHxdbIODf9GUcvUTfGQ,4,3.5,0,0
YLtDeDZjV6oOTyxy1lRbdQ,NDAxF0_RCZBQedVO_d5WnA,2,3.0,0,0
BeyS2Lv-tBhdlusF2In4CA,bMnr4RK5HEFvpuuxB5xRoA,3,4.0,1,0
4bsu8DLfDkBV84RKn6UmcA,Bw0_JDQnZeYf-2xTCpVEHA,4,4.5,3,0
FPk4LDTuzSTwAlhTFXT6nQ,h8sRoUSjulDu9MfeUTEu6Q,1,3.5,0,0
Kir_O4_skOLh0imig7MBlQ,O9j6UX2LHdszkExzJ-v-BA,5,5.0,0,0
xOe-ZopdYiu8ijimmtdrnA,77ESrCo7hQ96VpCWWdvoxg,1,3.0,0,0
-XnKJ4tIT8r9R5n2DHPPWQ,c5awCF5eu0ZkxUf_i94uPA,4,3.5,0,0
aoDM2oE3P4dNoFDKRljVkg,X47o6R2rWiqGqvBtC7VS3Q,3,4.0,1,0
6kp815UUjK--ukUjmDlSCQ,Xp7OA8gz7zDgB3I54jyb4g,2,3.0,1,0
aRinRrnTa1H4Ssj5h_wzgA,_wZTYYL7cutanzAnJUTGMA,3,3.5,1,0
_zetgIkNumP5tMzP6cAWsg,Nj0vQjUYjaa7qbvZlEr2jQ,2,2.5,1,0
mDqWHJG-NQq9ycwV07wjkg,rKNtd_M2kWDW8sQKYzetKA,5,4.5,1,23
MTpsx3Fi8rL1Ke8dH_1_KQ,MBQc_jlZ3nlMOZy7SUM_5Q,5,4.0,1,0
U-1xYyfxXMDBRFXzCxzQLA,X47o6R2rWiqGqvBtC7VS3Q,5,4.0,0,0
oAB-YHJSWJTl7gvQxN-Zdg,koRLvzIl-4fCybOIdk56jA,5,4.0,4,2
qcuo87tjpGpoNPsLxANibQ,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,2,0
u5xcw6LCnnMhddoxkRIgUA,uGykseHzyS5xAMWoN6YUqA,5,4.0,1,0
ZgYkdTw225UjgCH2IjE5Kg,koRLvzIl-4fCybOIdk56jA,5,4.0,0,0
mDqWHJG-NQq9ycwV07wjkg,rKNtd_M2kWDW8sQKYzetKA,4,4.5,2,0
8ftvu8APbjf7uvZ_Lx-i3g,AnNk4SGK3bKtnvrOajhpug,5,5.0,0,0
5wfxBoDS0hfxeN-lbRuHWQ,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,3,14
0iPA-UDoxZzA-HCByswY8g,HxPpZSY6Q1eARuiahhra6A,5,4.0,0,0
LVW_8tSvxMgIOaTeOvtteA,zOc8lbjViUZajbY7M0aUCQ,5,3.5,1,5
SOLCEAAubR1tK6Wi7QJexA,YaaQx4qt1f36iFT4TWivAw,1,3.5,2,0
5BajLT3XwGW4OrIGSQJT2g,ShEYKerTwb2LSORE5o_s7A,3,3.5,0,0
QP-MdjpUFejr9apuAWcfQg,SKLw05kEIlZcpTD5pqma8Q,4,3.0,0,0
whQv-CPMQC5Ia7p7-c-h9w,ShEYKerTwb2LSORE5o_s7A,4,3.5,1,0
-bIeBikYxWirBLBSJ5kCBw,kiAsweI4sOjDzGyz3Y_HsQ,5,4.5,0,0
tYwzsMLMc8juCuIMDAx3dw,uGykseHzyS5xAMWoN6YUqA,4,4.0,0,0
LVW_8tSvxMgIOaTeOvtteA,rdAdANPNOcvUtoFgcaY9KA,4,3.5,0,0
w8Y9QJIzIox1Ccl_ydzTXA,YaaQx4qt1f36iFT4TWivAw,4,3.5,0,0
Q85Y5vQ3d_sNLnfzWX06mw,eptljN50_4BpIwc2Op_A_A,5,4.0,2,0
0YqeGzAJJzDw-zLZihHw8A,9874O-3GjXPotxYKNNAz5Q,5,5.0,0,0
tR4roQvISyC1thFUXo3r0g,5uxhIGZlJm9g_zfG_83z5Q,5,3.0,1,0
GEhwvEFLETXwLr_xhCnX5A,elBgDynz6UPoSqQgxiggJw,5,5.0,0,0
4sZ0KWrdsWxtfz5axQv1kg,KW6HejC-67KSL9J8Cz1dSw,5,3.0,0,0
dFSg9ZUwdvXO1c1ZACgZzA,77ESrCo7hQ96VpCWWdvoxg,3,3.0,0,0
QP-MdjpUFejr9apuAWcfQg,bMnr4RK5HEFvpuuxB5xRoA,4,4.0,1,0
rcygB2rjqUBGa3mP9VxKPg,8MqyXoay37xSmlUKjYv1XA,4,4.5,12,0
I8EPMoFv-EIUxhpPrSE9Cw,q8fD82us6uuGufvI44NoAg,5,4.0,1,5
aiNWxSrNrRI3cgwbH4vw0A,KFJ1jBfFkRfyn3AoAUl3YQ,4,4.0,0,0
Y-nr6eaHwP3HF1jV4JKDJw,KW6HejC-67KSL9J8Cz1dSw,2,3.0,1,0
6kp815UUjK--ukUjmDlSCQ,OC8AUJshLVimn_-P_INvJw,3,2.5,0,0
gPC41al8C-iMOsBWGUKdxQ,HaBkx5PwvbBpQ2iNCgHnVQ,3,3.5,0,0
oiwJI-LjcTR57e86c6aD7w,rwerz1huEtiGR97ijEYeBQ,1,2.5,1,0
OtpHvQFGbZ4sONaQAXankg,9brW55Vzyi3ItboHWfoepg,5,2.5,1,0
HSfNIKyrpjGuh27nH4i0Ug,koRLvzIl-4fCybOIdk56jA,5,4.0,2,37
5W_Dv1E2loDsoXFpi-pqcQ,O_Pu4mKGOqQVlmH07Zbnhg,5,3.5,0,1
S_jsDw9WSy08lVBhXnux9w,3zD6rxB92Mr0jb-LoYFFWw,2,1.5,4,0
jqMa8QhylASA1HT_CG9RyQ,RIsEPpt2jM7c_Ko_CyLwMw,4,4.0,0,3
-SuNG0UNAspVHrP9DDXuaA,xbJ9tdGbcVJIUkNgHSCwZQ,3,2.5,0,0
vaNuGM0tK71iR1-xg3nrfg,SKLw05kEIlZcpTD5pqma8Q,4,3.0,0,0
RdufJ-Wl0abkMOlE2WNaLw,SKLw05kEIlZcpTD5pqma8Q,1,3.0,1,0
JLYvk2m1QFy5ww22VgSm6A,6oDZ78JiSKjXVLcurCpnhw,2,3.0,0,0
sdk6OOrj9nZ8z6Ob0jcpDw,1-EIdeHewfEVcpoZm38N8A,5,4.0,0,0
RueYG7VZjO5HjJz9DD3YsA,_wZTYYL7cutanzAnJUTGMA,5,3.5,0,0
vkGkfFCryZoG6gMUUIYGJQ,MBQc_jlZ3nlMOZy7SUM_5Q,4,4.0,0,0
_uOV5hatyzfQKMz1JHGntQ,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
ZYaumz29bl9qHpu-KVtMGA,rdAdANPNOcvUtoFgcaY9KA,4,3.5,3,0
ZYaumz29bl9qHpu-KVtMGA,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,0,0
z0mglEImg4_jWiIRp-M-0g,q8fD82us6uuGufvI44NoAg,5,4.0,0,0
1M_ggx6qqhB7IKDIcdXs-w,xbJ9tdGbcVJIUkNgHSCwZQ,2,2.5,1,0
yehRZvzxbdzr69Qw9yaS0Q,u2suyhwZNjBkGDHKQ2uJOA,4,3.0,0,0
oFhtzLhXS1iENWoBMdWk4w,bMnr4RK5HEFvpuuxB5xRoA,3,4.0,0,0
jqMa8QhylASA1HT_CG9RyQ,h_lhVizdHBJOVNAIgTB3eQ,4,4.5,1,21
KBLW4wJA_fwoWmMhiHRVOA,vcNAWiLM4dR7D2nwwJ7nCA,4,3.5,0,0
DxskpNqrzI8y4dkb0DBZsg,1-EIdeHewfEVcpoZm38N8A,2,4.0,4,8
ZYaumz29bl9qHpu-KVtMGA,bMnr4RK5HEFvpuuxB5xRoA,4,4.0,1,0
XS2FH-Hmi_Q7oioQS6bcKQ,X47o6R2rWiqGqvBtC7VS3Q,4,4.0,0,0
oSA746-4MCJpWorJkzxqpQ,5uxhIGZlJm9g_zfG_83z5Q,3,3.0,0,0
UwRmWEzat-BziAVlMaSy1g,YaaQx4qt1f36iFT4TWivAw,4,3.5,0,0
XmSPy_RTZArCirAqWsVP6w,Nj0vQjUYjaa7qbvZlEr2jQ,2,2.5,2,0
YFWfdR8v3wEoezv-IogLPQ,_wZTYYL7cutanzAnJUTGMA,4,3.5,1,0
zbogcqfr0sABcIalc78jGQ,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,2,0
uSlKnryLlnD3mvmG6DIyCg,rdAdANPNOcvUtoFgcaY9KA,3,3.5,2,39
x9nYIVx4TEF_KfHt4Im39A,q8fD82us6uuGufvI44NoAg,5,4.0,0,0
jx021JgSzi7TVOMEIJWv-Q,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,1,26
xNb8pFe99ENj8BeMsCBPcQ,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,8,5
T1Ju5Uin6Ja3iki17ME6fA,h_lhVizdHBJOVNAIgTB3eQ,5,4.5,0,0
lC0KGXmIhyjzghBUlVnkhQ,xm1RtU63jxjYsm-7dzGaZA,2,3.0,4,0
fLlH6ePcOgdD05qvYoJoWA,eptljN50_4BpIwc2Op_A_A,5,4.0,0,0
-hwN2juKYn-KTxa2WBYLnw,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,1,13
1M0GK5zRzBVNJLjLmufP_w,yV-eB-pQVeWE7W-WPC8BUg,4,4.5,1,0
Bi7FeOkZ37ceBioYHWnBVg,kiAsweI4sOjDzGyz3Y_HsQ,5,4.5,1,0
Gpf8U6USRj6GzKoleb477Q,koRLvzIl-4fCybOIdk56jA,5,4.0,1,1
T23cnNIrwpfRRjD8B8JXSw,ckLRf3lYn9DxmNxd-mu2yA,1,2.5,0,0
aoDM2oE3P4dNoFDKRljVkg,X47o6R2rWiqGqvBtC7VS3Q,4,4.0,0,0
AgiNZS_rcd4k_yTCJjTZtw,c5awCF5eu0ZkxUf_i94uPA,4,3.5,0,0
S_jsDw9WSy08lVBhXnux9w,NDAxF0_RCZBQedVO_d5WnA,4,3.0,0,0
QP-MdjpUFejr9apuAWcfQg,77ESrCo7hQ96VpCWWdvoxg,3,3.0,0,0
Jpb5uSnlLKD4RJzk7UGwkQ,c5awCF5eu0ZkxUf_i94uPA,4,3.5,0,0
nqs6Avj7bfyavMUHO0XVBg,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
GfceHEXxy7ifcGCSOk6sjA,SKLw05kEIlZcpTD5pqma8Q,2,3.0,2,0
DBp9UzN6WyaFhqzTn7dXIw,zOc8lbjViUZajbY7M0aUCQ,4,3.5,0,0
Qn0W280PN9Q8nc0HGwMZiA,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,2,30
YbjG8LgT13jaOAT3NzoT0Q,77ESrCo7hQ96VpCWWdvoxg,2,3.0,1,0
l22BAYxYW8Z0YgP26zJcRA,X47o6R2rWiqGqvBtC7VS3Q,4,4.0,1,0
QP-MdjpUFejr9apuAWcfQg,IEmqrFe96NOhU07TA0rZdw,1,2.0,0,0
9SU4T5EvO3UVy7e-26yCjQ,22UfD-4PEOgXTr6sev5McQ,3,4.0,1,0
011Ny5tOdSs_ZI_EzILaRA,UgjVZTSOaYoEvws_lAP_Dw,1,3.5,0,0
rXiiwnbL7bbmrLpLwL4RtA,oJUAJ6uqMbFYJjtPjanjRg,4,3.0,0,0
lV9WFdaBjUI_wL5grbEO7w,Bw0_JDQnZeYf-2xTCpVEHA,4,4.5,0,0
vLFk6nslFe35NKvlU2Tz9Q,q8fD82us6uuGufvI44NoAg,3,4.0,3,0
9FXS0laRk6JLhRoHpq0MNw,h8sRoUSjulDu9MfeUTEu6Q,5,3.5,0,0
aoDM2oE3P4dNoFDKRljVkg,KW6HejC-67KSL9J8Cz1dSw,4,3.0,0,0
wesMv1-cXnN8F-TCugisKA,rdAdANPNOcvUtoFgcaY9KA,3,3.5,0,0
xb14lJiqtDohlr0txLM8NA,q8fD82us6uuGufvI44NoAg,4,4.0,0,0
SUiDl5RRnIYyOM4a9Z62vA,KW6HejC-67KSL9J8Cz1dSw,4,3.0,0,0
sOZK11vtg6BowI6ulQu1Ag,G1qUGBNYNS220jKlPAlFsA,4,4.0,5,0
s__z7O5ybdky0KmXkA6MZA,oJUAJ6uqMbFYJjtPjanjRg,4,3.0,0,0
dvw82REKilpMSkuVKByl8w,eptljN50_4BpIwc2Op_A_A,5,4.0,0,0
aQZM7L_HPqTsRdFXhQExZw,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
DAYx7CpojTLZ6CJ-X-yCgQ,X47o6R2rWiqGqvBtC7VS3Q,4,4.0,0,0
nqs6Avj7bfyavMUHO0XVBg,Za25Zmt4pmc2WQ2eJaa1fQ,4,4.0,4,0
_cOXx98-ZiOgxjib-ZdYGA,95p9Xg358BezJyk1wqzzyg,3,2.5,2,0
v_7KW52Z8r_su8v4uV98MA,SKLw05kEIlZcpTD5pqma8Q,3,3.0,0,0
Fsqcbz03CVlVtr12sqH7Zw,koRLvzIl-4fCybOIdk56jA,5,4.0,2,0
7RPQOurtiDWjKNILE9bu1g,pwHZ5uUB3cWis9O-L__hdA,1,2.0,0,0
9SU4T5EvO3UVy7e-26yCjQ,lN-5-YTsaJr_IByyA476iw,5,4.0,2,0
CdKX95dMySpzWX4XQ2k01A,oc0rCahXOaJeHLzzDdSfyA,4,3.0,1,0
fjGh54rTqVn0ECKroIXwYQ,uGykseHzyS5xAMWoN6YUqA,4,4.0,0,0
k2GImDHHZvMCOI7EfED93A,c5awCF5eu0ZkxUf_i94uPA,4,3.5,0,0
X85VAU1_bvJFXef1OTM8Pg,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,1,2
p5YZHgjJe51TD7V16u0eOw,koRLvzIl-4fCybOIdk56jA,3,4.0,2,46
XxWsOrQp0gCzDmvOsGvYyA,SKLw05kEIlZcpTD5pqma8Q,3,3.0,3,0
oFhtzLhXS1iENWoBMdWk4w,3jpKGDkFrCHpjEYVEgcG0A,3,3.0,0,0
togogXGeT9kKaMNXtgmC7g,koRLvzIl-4fCybOIdk56jA,4,4.0,0,0
0iPA-UDoxZzA-HCByswY8g,SKLw05kEIlZcpTD5pqma8Q,3,3.0,1,0
QP-MdjpUFejr9apuAWcfQg,x7pStpT09Tdc8d7oRU0Tmw,4,3.5,0,0
LFFOb2_HufbLkXNoBTrKIw,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
CH5RheU8pnBg5h8I4XLC8g,HaBkx5PwvbBpQ2iNCgHnVQ,5,3.5,0,0
C16vy9Z3VcNArNZEthU5uw,xLmC8OBxrfPkJCC1HzeNhg,5,5.0,4,0
I61wdDOXK1bJIAufsiIplQ,NDAxF0_RCZBQedVO_d5WnA,5,3.0,0,0
LA_oXZdiMqZqjxNp7gZweA,uGykseHzyS5xAMWoN6YUqA,4,4.0,0,0
Jpb5uSnlLKD4RJzk7UGwkQ,xm1RtU63jxjYsm-7dzGaZA,4,3.0,0,0
lC0KGXmIhyjzghBUlVnkhQ,1-EIdeHewfEVcpoZm38N8A,4,4.0,2,0
p4ySEi8PEli0auZGBsy6gA,yV-eB-pQVeWE7W-WPC8BUg,5,4.5,0,0
8RNMtQ9IT0mfiZMn1pQWuw,5uxhIGZlJm9g_zfG_83z5Q,5,3.0,0,0
Yhlx0ob3UDz2PcJRat2QgQ,ugGTR2EvJ0c_-TpMS1LSNw,4,4.0,1,0
ljK6SCjvfIfvJ8FzuucCpw,_tnYCShXuDlXjNVNctTkCA,5,4.5,0,0
TF9woBMrU3THfrGXo038fA,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
8tnlkhMohEPBz2_340_DFQ,koRLvzIl-4fCybOIdk56jA,3,4.0,0,0
6ViJPCbqIAIq5HPy7anIEw,koRLvzIl-4fCybOIdk56jA,3,4.0,2,0
x7Np-ngv33RIxVigvVaWsw,naqkXvhoqljvA7kuo15gEw,4,3.5,0,0
rUUI3ngu8tIRVAzQz25GCQ,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,3,0
hyYmXJVjFijkc7doxTYMQw,_tnYCShXuDlXjNVNctTkCA,5,4.5,1,0
hyAMhpe0hSdZIu88byeCLw,MBQc_jlZ3nlMOZy7SUM_5Q,4,4.0,0,0
L5kqM35IZggaPTpQJqcgwg,O_Pu4mKGOqQVlmH07Zbnhg,1,3.5,0,0
1_BtTifdErEoLCQ0HJ4WFw,h8sRoUSjulDu9MfeUTEu6Q,5,3.5,3,0
dRko0-SaRcSaP5gR-5uxuA,rdAdANPNOcvUtoFgcaY9KA,2,3.5,1,18
VESaDn1MpEIAC7C-SvGO2w,naqkXvhoqljvA7kuo15gEw,4,3.5,3,48
G9hJKtbULZs8iZmbE545lw,koRLvzIl-4fCybOIdk56jA,5,4.0,0,0
gPC41al8C-iMOsBWGUKdxQ,X47o6R2rWiqGqvBtC7VS3Q,2,4.0,1,0
9iD8gqFz7tweptIFNbxmqA,9brW55Vzyi3ItboHWfoepg,1,2.5,0,1
_4DHn3RB6jSgw7ppQfCuSg,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,1,0
tpd1sxBuNgRaJcEYUQL2PQ,koRLvzIl-4fCybOIdk56jA,5,4.0,0,0
to4yos7TkaDe45-keAg74A,wVFxEPUy0Pcjr4GI5Cbr4Q,1,1.5,1,0
ASga8Z46hTZgydJqjyKHvA,q8fD82us6uuGufvI44NoAg,5,4.0,0,1
Jpb5uSnlLKD4RJzk7UGwkQ,3jpKGDkFrCHpjEYVEgcG0A,4,3.0,1,0
xa6H1v-ON6OXIapycqBXMg,G1qUGBNYNS220jKlPAlFsA,4,4.0,1,0
LFsJK5nPekuVciOQ83Niiw,YDUB7-NgjKEFn8CERLoKXQ,5,4.0,0,0
SEJWhA6MRIavK4b3pGxwTg,eptljN50_4BpIwc2Op_A_A,5,4.0,0,0
4u785FxU5RUe0Bl0BBSpjw,uyp8kpTXKfKXvAB8HdJSAA,5,3.5,0,0
